6967	Hx95mLDgEeqYggAj398Lhw==	19	WS Sax TS	000_WS Sax TS.wavetable			Sweep;None;		Dan Phillips			1592428722	0	0	0		0	Core Library	0	131072	0	0		0	0			1
6968	b5742LApEeqF/gAj398Lhw==	19	WS StraTS	000_WS StraTS.wavetable			Buzzy;Sweep;		Dan Phillips			1592350260	0	0	0		0	Core Library	0	81920	0	0		0	0			1
6969	HyEE8rDgEeqoVQAj398Lhw==	19	WS Vox Formant	ws_vox_formant			Vocal;Sweep;		Dan Phillips			1592428722	0	0	0		0	Core Library	0	16384	0	0		0	0			1
6970	YJrddLDjEeqdZgAj398Lhw==	19	WS Wave Mult	ws_Wave_Multiplier_1			Complex;None;		Dan Phillips			1592430121	0	0	0		0	Core Library	0	90112	0	0		0	0			1
6972	xi0CPrzXEeqUrqy8MspfYw==	19	8-pole	000_8-pole.wavetable			Sweep;Analog;		Francis Preve			1593744551	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6974	xixJSLzXEeq5Iay8MspfYw==	19	Allpass 123	000_Allpass 123.wavetable			Sweep;Bright;		Francis Preve			1593744551	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6975	yXcNnLtUEeqjfqy8MspfYw==	19	Crackles	000_Crackles.wavetable			Low Freq;		Francis Preve			1593578341	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6976	yXYmPrtUEeqO7qy8MspfYw==	19	Crusher	000_Crusher.wavetable			Low Freq;Buzzy;		Francis Preve			1593578341	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6978	YUvdOrtXEeqGIKy8MspfYw==	19	Deceptichoir	000_Deceptichoir.wavetable			Vocal;Dark;		Francis Preve			1593579455	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6980	HCeiWrtZEeq9TKy8MspfYw==	19	Distopolis	000_Distopolis.wavetable			Sweep;Buzzy;Growl;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6981	YU2uHLtXEeqSPay8MspfYw==	19	Electricity	000_Electricity.wavetable			Analog;Rich;Motion;		Francis Preve			1593579455	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6982	xikvkrzXEeq2hKy8MspfYw==	19	Flangechord	000_Flangechord.wavetable			Sweep;Organ;		Francis Preve			1593744551	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6983	HCTqJLtZEeqwEqy8MspfYw==	19	Foldsweep	000_Foldsweep.wavetable			Sweep;Bright;Growl;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6984	HCXivLtZEeqwoKy8MspfYw==	19	Formant Aceed	000_Formant Aceed.wavetable			Sweep;Buzzy;Growl;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6985	HCj7PLtZEeqc5ay8MspfYw==	19	Grindsquare	000_Grindsquare.wavetable			Sweep;Buzzy;Growl;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6986	HCqcsrtZEeqgKqy8MspfYw==	19	Growlfold	000_Growlfold.wavetable			Sweep;Buzzy;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6987	HCOfjrtZEeq5zqy8MspfYw==	19	Iconic Durt	000_Iconic Durt.wavetable			Bright;Sweep;Growl;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6988	qdsc4LtYEeqCC6y8MspfYw==	19	Kaotika	000_Kaotika.wavetable			Complex;Buzzy;Chaos;		Francis Preve			1593580006	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6989	yWyx0LtUEeqpbKy8MspfYw==	19	Kicker	000_Kicker.wavetable			Low Freq;		Francis Preve			1593578341	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6990	yXBeUrtUEeqNEay8MspfYw==	19	Korrrrg	000_Korrrrg.wavetable			Vocal;Low Freq;		Francis Preve			1593578341	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6991	xirBXrzXEeqbkay8MspfYw==	19	Majorly	000_Majorly.wavetable			Sweep;None;		Francis Preve			1593744551	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6992	YUcpyrtXEeqZxKy8MspfYw==	19	Maximus	000_Maximus.wavetable			Motion;None;		Francis Preve			1593579455	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6993	W9v6IrtZEeqO+6y8MspfYw==	19	Metaphlange				Sweep;None;		Francis Preve			1593580305	1614663696	1614663696	0		0	Francis Preve	0	524288	0	0	A->B	0	0			1
6994	xipJNrzXEeqj/qy8MspfYw==	19	Mover	000_Mover.wavetable			Rich;Motion;		Francis Preve			1593744551	0	0	0		0	Francis Preve	0	262144	0	0		0	0			1
6995	o7eeOLtYEeqfiqy8MspfYw==	19	Noisevox	000_Noisevox.wavetable			Chaos;None;		Francis Preve			1593579996	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6996	HCJ2hrtZEeqVv6y8MspfYw==	19	Pulsemonster	000_Pulsemonster.wavetable			Growl;None;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6997	qdoTuLtYEeq6sqy8MspfYw==	19	Pulset	000_Pulset.wavetable			Chaos;None;		Francis Preve			1593580006	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6998	YUovOrtXEeqWd6y8MspfYw==	19	Reanimator	000_Reanimator.wavetable			Motion;None;		Francis Preve			1593579455	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
6999	W+BOBrtZEeq4bKy8MspfYw==	19	Rektilinear				Sweep;None;		Francis Preve			1593580305	1614663696	1614663696	0		0	Francis Preve	0	524288	0	0	A->B	0	0			1
7000	YUW/wrtXEeq/l6y8MspfYw==	19	Sine Signal	000_Sine Signal.wavetable			Motion;None;		Francis Preve			1593579455	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
7003	W95fnLtZEeqrV6y8MspfYw==	19	Squisher				Sweep;;		Francis Preve			1593580305	1614663696	1614663696	0		0	Francis Preve	0	524288	0	0	A->B	0	0			1
7004	HCa7urtZEeqXqay8MspfYw==	19	Stacked	000_Stacked.wavetable			Growl;None;		Francis Preve			1593580198	0	0	0		0	Francis Preve	0	524288	0	0		0	0			1
7006	W+FwartZEeq65qy8MspfYw==	19	Syncplex				Sweep;None;		Francis Preve			1593580305	1614663696	1614663696	0		0	Francis Preve	0	524288	0	0	A->B	0	0			1
7008	yXkSGLtUEeqaT6y8MspfYw==	19	Transformer				Low Freq;None;		Francis Preve			1593578342	1614663718	1614663718	0		0	Francis Preve	0	524288	0	0	Use low frequency to modulate	0	0			1
7009	yXf/6rtUEeqe16y8MspfYw==	19	Transporter				Low Freq;None;		Francis Preve			1593578341	1614663718	1614663718	0		0	Francis Preve	0	524288	0	0	Use low frequency to modulate	0	0			1
7010	yW9LPrtUEeqFZay8MspfYw==	19	Yow				Low Freq;None;		Francis Preve			1593578341	1614663718	1614663718	0		0	Francis Preve	0	524288	0	0	Use low frequency to modulate	0	0			1
7012	cNEOxG7MEeq846zeSAARIg==	18	 Init K. Physics				Simple;None;		Korg			1585163493	1614992667	1614992667	0		0	Core Library	0	0	0	0		0	0	x19110		1
7013	8iIecHOOEeq696zeSAARIg==	17	 Init Motion Seq				None;None;		Korg			1585686837	1615417976	1615417976	0		0	Core Library	0	0	0	0		0	0	x19110		1
7014	a2DbJHOOEeqOM6zeSAARIg==	15	 Init Pitch Lane	000_Init Pitch Lane_Fixed Mod Pitch Lane.rsgvaluelane			Simple;None;		Korg			1585686611	1597799546	1597799546	0		0	Core Library	0	0	0	0		0	0	x19110	Fixed Mod Pitch Lane;	1
7015	VMOpxq2AEe2y/aoFZSUpaQ==	4	 Init Program	Generic Poly.program			User;None;		Korg			1676500220	1691104750	1691104750	0		0	Template	0	0	0	0		0	0	Mpx		1
7016	6H8mxHOOEeqe2azeSAARIg==	15	 Init Shape Lane	000_Init Shape Lane_Shape Lane.rsgvaluelane			Simple;		Korg			1585686821	1593127380	1593127380	0		0	Core Library	0	0	0	0		0	0	x19110	Shape Lane;	1
7017	ovWeRHOOEeqesazeSAARIg==	15	 Init Step Seq Lane				Simple;		Korg			1585686704	1601160342	1601160342	0		0	Core Library	0	0	0	0		0	0	x19110	Fixed Mod Step Sequencer Lane;	1
7018	o2qqXHOQEeq4dqzeSAARIg==	14	 Init Timing Lane				Tempo;None;		Korg			1585687564	1597799788	1597799788	0		0	Core Library	0	0	0	0		0	0	x19110		1
7019	myS1FN/YEem9JAAj398Lhw==	12	1.2 Second Tape	000_12SecondTape_Delay.effect			Delay;		Korg			1569445702	1572981372	1572981372	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Tape Echo;	1
7020	/YHCaktjEemRmTwVwusKFA==	12	1/2 Note LFO	000_Vintage Wah.effect			Wah;	Vintage/Custom Wah;	Korg			1553122843	1598215739	1598215739	0		0	Core Library	0	0	0	0		0	0	x19110	Wah;Vintage/Custom Wah;	1
7021	Vp1/tEqsEemGYTwVwusKFA==	12	1/4 Deep Cycle	000_Phaser.effect			Phaser;	Stereo Phaser;	Korg			1553043965	1553043965	1553043965	0		0	Core Library	0	0	0	0		0	0		Phaser;Modern Phaser;	1
7022	vobxWGucEemJgwAj398Lhw==	12	1/4 HPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665656	1561848252	1561848252	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7023	7/4lJmucEemLdQAj398Lhw==	12	1/4 LPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665739	1561848277	1561848277	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7024	4seTuEwTEemZCDwVwusKFA==	12	1/4 Pulse	000_Smooth Tremolo.effect			Tremolo;		Korg			1553198390	1556146897	1556146897	0		0	Core Library	0	0	0	0		0	0		Tremolo;	1
7025	39Qv1HrVEeuyWwqM6B9Unw==	12	1/8 & Dotted 1/8				Delay;None;	Tape Echo;	Korg			1614634456	1614634474	1614634474	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7026	Apnkznq3Eeu6hAqM6B9Unw==	12	1/8 - 1/16 HPF				Delay;	Stereo/Cross Delay;	Korg			1614621200	1614621200	1614621200	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7027	T8974GucEemd7AAj398Lhw==	12	1/8 - 1/4 HPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665470	1556665470	1556665470	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7028	Oe/C1IUdEeuj5ZaDQ9kdzA==	12	1/8 - 1/4 HPF 2				Delay;None;	Stereo/Cross Delay;	Korg			1615764613	1615764613	1615764613	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7029	ZRfW5muXEem/6gAj398Lhw==	12	1/8 - 1/4 LPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556663359	1556665319	1556665319	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7030	0+9nwmuYEemL6QAj398Lhw==	12	1/8 - 1/8 dot HPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556663974	1568922717	1568922717	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7031	t8sVKmubEemFigAj398Lhw==	12	1/8 - 1/8 dot LPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665215	1568922631	1568922631	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7032	ISZ4wuCUEe2LVypOhPmlow==	12	1/8 dot - 1/4 HPF 2	000_18 - 14 HPF 2_Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1682116233	1682116302	1682116302	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7033	UH45kGudEemrGgAj398Lhw==	12	1/8 dotted HPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665901	1556665901	1556665901	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7034	OuS7NmudEemfNwAj398Lhw==	12	1/8 dotted LPF	000_Stereo Delay.effect			Delay;	Stereo/Cross Delay;	Korg			1556665865	1556665865	1556665865	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7035	jPQR3oXfEeupsapj6QlDFA==	12	1/8 HPF				Delay;None;	Stereo/Cross Delay;	Korg			1615848075	1615848075	1615848075	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7036	qiOS7IK4Ee6zBipOhPmlnw==	12	1/8 LPF	000_14 LPF_Delay.effect			;;	Stereo/Cross Delay;	Korg			1699944013	1699944088	1699944088	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Stereo/Cross Delay;	1
7037	W0Y5EkwTEemLLDwVwusKFA==	12	1/8 Pan Dance	000_Smooth Tremolo.effect			Tremolo;		Korg			1553198163	1556021444	1556021444	0		0	Core Library	0	0	0	0		0	0		Tremolo;	1
7038	qOQtAEwTEemX5zwVwusKFA==	12	1/8 Pulse	000_Smooth Tremolo.effect			Tremolo;		Korg			1553198293	1556021569	1556021569	0		0	Core Library	0	0	0	0		0	0		Tremolo;	1
7039	FPr4DEwPEemLTjwVwusKFA==	12	10 Cycle	000_Rezzo.effect			Waveshaper;		Korg			1553196327	1553196327	1553196327	0		0	Core Library	0	0	0	0		0	0		Wave Shaper;	1
7040	WlzKqkUmEemGV2D4HbP2hg==	12	1000ms	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552436663	1552436663	1552436663	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7041	Yspz+N/xEeiGsAAj398Lhw==	12	12-bit Decimator	000_12-bit Decimator.effect			Decimator;		Korg			1541308847	1541650075	1541650075	0		0	Core Library	0	0	0	0		0	0		Decimator;	1
7042	oIlVqEUlEem3rmD4HbP2hg==	12	1200ms	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552436352	1552436393	1552436393	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7043	Fn5BRkUxEemfVmD4HbP2hg==	12	16ths - 2,3,5	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552441274	1552441274	1552441274	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7044	YX/kGkUxEem7h2D4HbP2hg==	12	16ths - 2,3,5 B	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552441400	1552441400	1552441400	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7045	uAk4yEUwEemBRGD4HbP2hg==	12	16ths - 2,4,5	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552441115	1552441115	1552441115	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7046	wyT55kUvEemYYmD4HbP2hg==	12	16ths - 3,4,6	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552440705	1552440705	1552440705	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7047	Otjd9EUwEemGbWD4HbP2hg==	12	16ths - 3,5,6	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552440905	1552440905	1552440905	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7048	/QM5JoN6EeuD9GoVOpuNSg==	12	16ths - 3,5,6 Knb2->Fdbk				Delay;None;	Tape Echo;	Korg			1615584981	1615584981	1615584981	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7049	R3S0oEetEemIwQAj398Lhw==	12	250_500_750ms DDL	000_Changing Patterns.effect			Delay;	L/C/R Delay;	Korg			1552091271	1552091271	1552091271	0		0	Core Library	0	0	0	0		0	0		Delay;L/C/R Delay;	1
7050	QS2DJoBcEeuHqvKWgyIXhA==	15	3-step +/-				Simple;None;		Korg			1615241928	1615241950	1615241950	0		0	Core Library	0	0	0	0		0	0	x19110	Fixed Mod Step Sequencer Lane;	1
7051	C6dWrIFFEeuqNKa/NvFldg==	15	3-step descending				Simple;None;		Korg			1615341911	1615341954	1615341954	0		0	Core Library	0	0	0	0	3 steps at 100, 70, and 40	0	0		Fixed Mod Step Sequencer Lane;	1
7052	R3TceEetEem2NwAj398Lhw==	12	350_700ms LR DDL	000_Changing Patterns.effect			Delay;	L/C/R Delay;	Korg			1552091271	1552091271	1552091271	0		0	Core Library	0	0	0	0		0	0		Delay;L/C/R Delay;	1
7053	NxzO6IFFEeuCT6a/NvFldg==	15	4-step pulse				Simple;None;		Korg			1615341984	1615935846	1615935846	0		0	Core Library	0	0	0	0		0	0		Shape Lane;	1
7054	zgfKaEUmEemTfWD4HbP2hg==	12	500ms	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552436857	1552436857	1552436857	0		0	Core Library	0	0	0	0		0	0		Delay;Tape Echo;	1
7055	hmbqLoBuEeuLnfKWgyIXhA==	15	64 Step Template				Simple;None;		Korg			1615249775	1615249823	1615249823	0		0	Core Library	0	0	0	0	64 blank steps, for recording long or high-resolution knob motion	0	0	x19110	Fixed Mod Step Sequencer Lane;	1
7056	BfJ4OoBvEeus9vKWgyIXhA==	14	64 steps in 2 sec				Time;None;		Korg			1615249989	1615250327	1615250327	0		0	Core Library	0	0	0	0	"For very high-resolution knob recording. Use with ""64 Step Template"" for Step Seq Lanes."	0	0	x19110		1
7057	PIo0HoBvEeuSH/KWgyIXhA==	14	64 steps in 4 sec				Time;None;		Korg			1615250081	1615250318	1615250318	0		0	Core Library	0	0	0	0	"For very high-resolution knob recording. Use with ""64 Step Template"" for Step Seq Lanes."	0	0	x19110		1
7058	avKPIoBvEeuZefKWgyIXhA==	14	64 steps in 6 sec				Time;None;		Korg			1615250158	1615250338	1615250338	0		0	Core Library	0	0	0	0	"For high-resolution knob recording. Use with ""64 Step Template"" for Step Seq Lanes."	0	0	x19110		1
7059	flcS/oBvEeuQxPKWgyIXhA==	14	64 steps in 8 sec				Time;None;		Korg			1615250191	1615250344	1615250344	0		0	Core Library	0	0	0	0	"For high-resolution knob recording. Use with ""64 Step Template"" for Step Seq Lanes."	0	0	x19110		1
7060	7G6jiKnnEeq3xAAj398Lhw==	12	8-Bit 12kHz	000_12-bit Decimator.effect			Decimator;		Korg			1591662415	1604606312	1604606312	0	Decimator;	0	Core Library	0	0	0	0		0	0	x19110	Decimator;	1
7061	WyFQEEUvEemhKWD4HbP2hg==	12	8ths	000_Tape Echo.effect			Delay;	Tape Echo;	Korg			1552440530	1561766812	1561766812	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Tape Echo;	1
7062	RWtN/qeDEeqkvDwVwusKFA==	19	Acid Dist	20. Acid Dist #2			Sweep;Buzzy;		Korg			1591232119	0	0	0		0	Core Library	0	811008	0	0	E Wave	0	0			1
7063	s5LARkwIEem+uDwVwusKFA==	12	Add Low Body	000_PEQ Mid.effect			EQ;	Parametric EQ;	Korg			1553193586	1553193586	1553193586	0		0	Core Library	0	0	0	0		0	0		EQ;Parametric EQ;	1
7064	pmjmaKUVEeqeCTwVwusKFA==	19	Additivrezz	25. Additivrezz			Digital;Bright;Sweep;		Korg			1591132299	0	0	0		0	Core Library	0	163840	0	0	Atmospheric	0	0			1
7065	Cd6+xkwLEemmOTwVwusKFA==	12	Aggressive Mix	000_GEQ Wide Flat.effect			EQ;	Graphic EQ;	Korg			1553194590	1553194590	1553194590	0		0	Core Library	0	0	0	0		0	0		EQ;Graphic EQ;	1
7066	RXC5YKeDEeqGfTwVwusKFA==	19	AIUEO	51. AIUEO #1			Vocal;		Korg			1591232120	0	0	0		0	Core Library	0	1081344	0	0	E Wave	0	0			1
7067	RXZkRqeDEeq02DwVwusKFA==	19	Alarmatronik	65. Alarmatronik #1			Vocal;		Korg			1591232120	0	0	0		0	Core Library	0	1310720	0	0	E Wave	0	0			1
7068	b94SHkwiEemgbDwVwusKFA==	12	Alien Talk 1	000_Ring Modulator.effect			Ring Modulator;		Korg			1553204640	1553204640	1553204640	0		0	Core Library	0	0	0	0		0	0		Ring Modulator;	1
7069	jnxnPkwiEemUFjwVwusKFA==	12	Alien Talk 2	000_Ring Modulator.effect			Ring Modulator;		Korg			1553204691	1553204691	1553204691	0		0	Core Library	0	0	0	0		0	0		Ring Modulator;	1
7070	u5j3JEetEemg8QAj398Lhw==	12	Ambient Reverse	000_Ambient Reverse_Delay.effect				Reverse Delay;	Korg			1541398035	1680674368	1680674368	0		0	Core Library	0	0	0	0		0	0	x18100	Delay;Reverse Delay;	1
7071	YK+H7KeDEeqcgDwVwusKFA==	19	Anadigi	14. Anadigi			Analog;		Korg			1591232002	0	0	0		0	Core Library	0	2097152	0	0	Solid	0	0			1
7072	YKKijqeDEeqoWjwVwusKFA==	19	Analogical	000_Analogical.wavetable			Sweep;Analog;		Korg			1591232002	1684525503	1684525503	0		0	Core Library	0	1064960	0	0	Solid	0	0			1
7073	v3memKUSEeqSNDwVwusKFA==	19	Animal 1 - Slow	000_Animal 1 - Slow.wavetable			Complex;Buzzy;		Korg			1591131052	1684525503	1684525503	0		0	Core Library	0	245760	0	0	E Wave	0	0			1
7074	v3sh0qUSEeqreTwVwusKFA==	19	Animal 2 - Slow	000_Animal 2 - Slow.wavetable			Complex;Buzzy;		Korg			1591131052	1684525503	1684525503	0		0	Core Library	0	196608	0	0	E Wave	0	0			1
7075	v3+HIqUSEeqCXjwVwusKFA==	19	Animal 3 - Slow	000_Animal 3 - Slow.wavetable			Complex;Buzzy;		Korg			1591131052	1684525503	1684525503	0		0	Core Library	0	73728	0	0	E Wave	0	0			1
7076	v4FOkKUSEeqT4DwVwusKFA==	19	Animal 4 - Slow	000_Animal 4 - Slow.wavetable			Complex;Buzzy;		Korg			1591131052	1684525503	1684525503	0		0	Core Library	0	65536	0	0	E Wave	0	0			1
7077	2J9kaIKWEeu2sMbxbugtqQ==	15	Arpeggio maj7				Simple;None;		Korg			1615486995	1615487009	1615487009	0		0	Core Library	0	0	0	0	2-octave major 7th	0	0	x19110	Fixed Mod Pitch Lane;	1
7078	kj3CVIKVEeudQsbxbugtqQ==	15	Arpeggio Major 2 oct				Simple;None;		Korg			1615486448	1615486654	1615486654	0		0	Core Library	0	0	0	0	2-octave major triad	0	0	x19110	Fixed Mod Pitch Lane;	1
7079	CPDp0IKWEeu0ZsbxbugtqQ==	15	Arpeggio Major 3 oct				Simple;None;		Korg			1615486647	1615486677	1615486677	0		0	Core Library	0	0	0	0	3-octave major triad	0	0	x19110	Fixed Mod Pitch Lane;	1
7080	O9NtKoKeEeukysbxbugtqQ==	15	Arpeggio Major Rnd				Simple;None;		Korg			1615490168	1615490185	1615490185	0		0	Core Library	0	0	0	0	2-octave major triad, random order	0	0	x19110	Fixed Mod Pitch Lane;	1
7081	lgvRroKWEeuPrMbxbugtqQ==	15	Arpeggio min7				Simple;None;		Korg			1615486883	1615486914	1615486914	0		0	Core Library	0	0	0	0	2-octave minor 7th	0	0	x19110	Fixed Mod Pitch Lane;	1
7082	tzOZCIKVEeu47MbxbugtqQ==	15	Arpeggio Minor 2 oct				Simple;None;		Korg			1615486510	1615486660	1615486660	0		0	Core Library	0	0	0	0	2-octave minor triad	0	0	x19110	Fixed Mod Pitch Lane;	1
7083	MhkU9IKWEeuEXsbxbugtqQ==	15	Arpeggio Minor 3 oct				Simple;None;		Korg			1615486716	1615486740	1615486740	0		0	Core Library	0	0	0	0	3-octave minor triad	0	0	x19110	Fixed Mod Pitch Lane;	1
7084	XXQPAoKeEeuLNcbxbugtqQ==	15	Arpeggio Minor Rnd				Simple;None;		Korg			1615490224	1615490224	1615490224	0		0	Core Library	0	0	0	0	2-octave major triad, random order	0	0	x19110	Fixed Mod Pitch Lane;	1
7085	f/WEMkwQEemRmjwVwusKFA==	12	Attack Up	000_Rezzo.effect			Waveshaper;		Korg			1553196936	1553196936	1553196936	0		0	Core Library	0	0	0	0		0	0		Wave Shaper;	1
7086	3gPL8sL7Eeqm4QAj398Lhw==	18	Autolaunch	Default.performance			Simple;Auto-Launch;		Korg			1594419760	1594419760	1594419760	0		0	Core Library	0	0	0	0		0	0	x19110		1
7087	u5k7bEetEemCzgAj398Lhw==	12	Back & Forth	000_Reverse Delay.effect			Delay;	Reverse Delay;	Korg			1541398035	1541650342	1541650342	0		0	Core Library	0	0	0	0		0	0		Delay;Reverse Delay;	1
7088	S6S23oL2EeuKkcbxbugtqQ==	12	Bandpass Triplets				Delay;None;	Stereo/Cross Delay;	Korg			1615527990	1615528280	1615528280	0		0	Core Library	0	0	0	0		0	0		Delay;Stereo/Cross Delay;	1
7089	v4IgmqUSEeqRzDwVwusKFA==	19	Basic 1	01. Basic 1 #1			Analog;		Korg			1591131052	0	0	0		0	Core Library	0	32768	0	0	E Wave	0	0			1
7090	v4NGjKUSEeq9RjwVwusKFA==	19	Basic 2	02. Basic 2 #1			Analog;		Korg			1591131052	0	0	0		0	Core Library	0	32768	0	0	E Wave	0	0			1
7091	eH6g2hfREe6ZoipOhPmlnw==	12	Basic Fuzz	000_Modern Compressor_Compressor.effect				Vintage Distortion;	Korg			1688189893	1688191518	1688191518	0		0	Core Library	0	0	0	0		0	0	Generic	Vintage Distortion;	1
7092	lTAXcnq8Eeu+XAqM6B9Unw==	12	Bass Preserve +3				Compressor;None;	Stereo Compressor;	Korg			1614623594	1614623594	1614623594	0		0	Core Library	0	0	0	0		0	0		Compressor;Modern Compressor;	1
7093	u+osUkwNEemReTwVwusKFA==	12	Bass Preserver	000_Stereo Compressor.effect			Compressor;	Stereo Compressor;	Korg			1553195748	1553195748	1553195748	0		0	Core Library	0	0	0	0		0	0		Compressor;Modern Compressor;	1
7094	2I2yAkwNEemJIzwVwusKFA==	12	Bass Squasher	000_Stereo Compressor.effect			Compressor;	Stereo Compressor;	Korg			1553195796	1553195796	1553195796	0		0	Core Library	0	0	0	0		0	0		Compressor;Modern Compressor;	1
7095	7NA0cExNEemB1DwVwusKFA==	12	Black 2x12	000_Vox AC30.effect			Amp;	Guitar Amp;	Korg			1553223318	1555544901	1555544901	0		0	Core Library	0	0	0	0		0	0		Amp;Guitar Amp;	1
7096	Dee5UExREemS9DwVwusKFA==	12	Black Body	000_Vox AC30.effect			Amp;	Guitar Amp;	Korg			1553224662	1553224662	1553224662	0		0	Core Library	0	0	0	0		0	0		Amp;Guitar Amp;	1
7097	0p1EykxOEemPrzwVwusKFA==	12	Black Diamond Distortion	000_Vox AC30.effect			Amp;	Guitar Amp;	Korg			1553223703	1555544922	1555544922	0		0	Core Library	0	0	0	0		0	0		Amp;Guitar Amp;	1
7098	IMzO7N/EEeii7wAj398Lhw==	12	Black Phase	000_Black Phase.effect			Phaser;	Black Phase;	Korg			1541289409	1541650378	1541650378	0		0	Core Library	0	0	0	0		0	0		Phaser;Black Phase;	1
7099	DxR7NqeDEeqpIDwVwusKFA==	19	Blanket	02. Blanket			Organ;Bell/Glassy;		Korg			1591208500	0	0	0		0	Core Library	0	2097152	0	0	Atmospheric	0	0			1
7100	PQFN2EtHEemuuDwVwusKFA==	12	BlkChor mono	000_BlkChor MonoChorus.effect			Chorus;	Black Chorus;	Korg			1553110494	1553110494	1553110494	0		0	Core Library	0	0	0	0		0	0		Chorus;Black Chorus/Flanger;	1
7101	QT5YQt+8EeihegAj398Lhw==	12	BlkChor Mono Pitch	000_BlkChor Mono Pitch.effect			Chorus;	Black Chorus;	Korg			1541286027	1541650169	1541650169	0		0	Core Library	0	0	0	0		0	0		Chorus;Black Chorus/Flanger;	1
